what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340318856382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340318890702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340318959495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340319046117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340319108056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340319158703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340319225434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340319336267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340319363818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340320812588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340320844457
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340320859264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340320875167
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340320877272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340320879904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340320970725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340321038328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332206477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340332209829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340349931044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350811514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350821899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350823144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350823347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350825101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350825269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350826074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350826304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350826928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350827677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350833168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350833309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350838301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340350838316
error,log,,,"Widget disposed too early for part org.eclipse.ui.views.ProblemView",1340350838800
error,log,,,"Widget disposed too early for part org.eclipse.ui.views.ContentOutline",1340350838831
error,log,,,"Widget disposed too early for part org.eclipse.ui.console.ConsoleView",1340350838831
error,log,,,"Widget disposed too early for part org.eclipse.ui.navigator.ProjectExplorer",1340350838940
error,log,,,"Widget disposed too early for part org.eclipse.ui.DefaultTextEditor",1340350839221
error,log,,,"Widget disposed too early for part org.eclipse.cdt.ui.editor.CEditor",1340350839299
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1340375110467
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1340375110471
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1340375110484
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1340375110521
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1340375110570
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1340375110607
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1340375110653
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1340375110688
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1340375110688
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1340375110714
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1340375110859
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1340375110878
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1340375110905
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1340375110921
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1340375110921
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1340375110930
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1340375110946
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1340375110963
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1340375110971
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1340375110997
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1340375111001
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1340375111035
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1340375111079
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1340375111118
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1340375111156
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1340375111209
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1340375111265
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1340375111273
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1340375111293
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1340375111314
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1340375111352
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1340375111375
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1340375111408
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1340375111422
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1340375111438
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1340375111492
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1340375111508
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1340375111515
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1340375111533
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1340375111547
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1340375111556
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1340375111575
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1340375111588
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1340375111612
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1340375111626
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1340375111633
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1340375111641
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1340375111667
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1340375111674
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1340375111688
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1340375111705
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1340375111714
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1340375111721
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1340375111754
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1340375111756
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1340375111791
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1340375111809
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1340375111820
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1340375111838
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1340375111847
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1340375111857
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1340375111865
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1340375111865
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1340375111873
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1340375111886
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1340375111899
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1340375111912
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1340375111930
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1340375111945
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1340375111955
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1340375111970
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1340375111984
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1340375112012
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1340375112021
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1340375112021
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1340375112045
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340375112072
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1340375112224
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1340375112282
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340375112333
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340375112389
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340375112488
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340375112530
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340375112560
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340375112578
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340375112593
os,sysinfo,,,"win32",1340375112604
arch,sysinfo,,,"x86_64",1340375112604
ws,sysinfo,,,"win32",1340375112604
locale,sysinfo,,,"en_US",1340375112604
processors,sysinfo,,,"2",1340375112605
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340375112605
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1340375112605
java.specification.name,sysinfo,,,"Java Platform API Specification",1340375112605
java.specification.vendor,sysinfo,,,"Oracle Corporation",1340375112605
java.specification.version,sysinfo,,,"1.7",1340375112605
java.vendor,sysinfo,,,"Oracle Corporation",1340375112605
java.version,sysinfo,,,"1.7.0_05",1340375112605
java.vm.info,sysinfo,,,"mixed mode",1340375112605
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1340375112605
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340375112605
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1340375112605
java.vm.specification.version,sysinfo,,,"1.7",1340375112605
java.vm.vendor,sysinfo,,,"Oracle Corporation",1340375112605
java.vm.version,sysinfo,,,"23.1-b03",1340375112605
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1340375113121
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1340375113406
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1340375114844
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340375122179
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340375137084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340375140890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340375154879
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1340375160979
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1340375161636
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1340375161680
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1340375161835
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1340375165215
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1340375165344
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1340375165356
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1340375165411
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1340375165523
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340375171628
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340375171850
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340375178924
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340375179138
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340375181755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340375271680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340375334682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340376894126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340376895993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340377023899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378331664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378348135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378349579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378877290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340378883347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378894805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378915124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378918148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378920254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378921356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378932569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378935648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340378946054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340378949956
